site_id,lot_id,node,cell,covered
potential_site_14,lot_822,5G,cell_2,1
potential_site_14,lot_823,4G,cell_3,1
potential_site_14,lot_823,5G,cell_3,1
potential_site_14,lot_824,4G,cell_1,1
potential_site_14,lot_824,5G,cell_1,1
potential_site_14,lot_840,4G,cell_2,1
potential_site_14,lot_840,5G,cell_2,1
potential_site_14,lot_841,4G,cell_3,1
potential_site_14,lot_841,5G,cell_3,1
potential_site_14,lot_843,4G,cell_1,1
potential_site_14,lot_843,5G,cell_1,1
potential_site_14,lot_844,4G,cell_2,1
potential_site_14,lot_844,5G,cell_2,1
potential_site_14,lot_845,4G,cell_3,1
potential_site_14,lot_845,5G,cell_3,1
potential_site_14,lot_846,4G,cell_1,1
potential_site_14,lot_846,5G,cell_1,1
potential_site_14,lot_847,4G,cell_2,1
potential_site_14,lot_847,5G,cell_2,1
potential_site_14,lot_848,4G,cell_3,1
potential_site_14,lot_848,5G,cell_3,1
potential_site_14,lot_849,4G,cell_1,1
potential_site_14,lot_849,5G,cell_1,1
potential_site_14,lot_852,4G,cell_2,1
potential_site_14,lot_852,5G,cell_2,1
potential_site_14,lot_853,4G,cell_3,1
potential_site_14,lot_853,5G,cell_3,1
potential_site_14,lot_855,4G,cell_1,1
potential_site_14,lot_855,5G,cell_1,1
potential_site_14,lot_856,4G,cell_2,1
potential_site_14,lot_856,5G,cell_2,1
potential_site_14,lot_857,4G,cell_3,1
potential_site_14,lot_857,5G,cell_3,1
potential_site_14,lot_858,4G,cell_1,1
potential_site_14,lot_858,5G,cell_1,1
potential_site_14,lot_872,4G,cell_2,1
potential_site_14,lot_872,5G,cell_2,1
potential_site_14,lot_873,4G,cell_3,1
potential_site_14,lot_873,5G,cell_3,1
potential_site_14,lot_874,4G,cell_1,1
potential_site_14,lot_874,5G,cell_1,1
potential_site_14,lot_876,4G,cell_2,1
potential_site_14,lot_876,5G,cell_2,1
potential_site_14,lot_877,4G,cell_3,1
potential_site_14,lot_877,5G,cell_3,1
potential_site_14,lot_878,4G,cell_1,1
potential_site_14,lot_878,5G,cell_1,1
potential_site_14,lot_880,4G,cell_2,1
potential_site_14,lot_880,5G,cell_2,1
potential_site_14,lot_881,4G,cell_3,1
potential_site_14,lot_881,5G,cell_3,1
potential_site_14,lot_884,4G,cell_1,1
potential_site_14,lot_884,5G,cell_1,1
potential_site_14,lot_885,4G,cell_2,1
potential_site_14,lot_885,5G,cell_2,1
potential_site_14,lot_887,4G,cell_3,1
potential_site_14,lot_887,5G,cell_3,1
potential_site_14,lot_888,4G,cell_1,1
potential_site_14,lot_888,5G,cell_1,1
potential_site_14,lot_889,4G,cell_2,1
potential_site_14,lot_889,5G,cell_2,1
potential_site_14,lot_905,4G,cell_3,1
potential_site_14,lot_905,5G,cell_3,1
potential_site_14,lot_906,4G,cell_1,1
potential_site_14,lot_906,5G,cell_1,1
potential_site_14,lot_907,4G,cell_2,1
potential_site_14,lot_907,5G,cell_2,1
potential_site_14,lot_908,4G,cell_3,1
potential_site_14,lot_908,5G,cell_3,1
potential_site_14,lot_909,4G,cell_1,1
potential_site_14,lot_909,5G,cell_1,1
potential_site_14,lot_910,4G,cell_2,1
potential_site_14,lot_910,5G,cell_2,1
potential_site_14,lot_911,4G,cell_3,1
potential_site_14,lot_911,5G,cell_3,1
potential_site_14,lot_912,4G,cell_1,1
potential_site_14,lot_912,5G,cell_1,1
potential_site_14,lot_913,4G,cell_2,1
potential_site_14,lot_913,5G,cell_2,1
potential_site_14,lot_914,4G,cell_3,1
potential_site_14,lot_914,5G,cell_3,1
potential_site_14,lot_915,4G,cell_1,1
potential_site_14,lot_915,5G,cell_1,1
potential_site_14,lot_916,4G,cell_2,1
potential_site_14,lot_916,5G,cell_2,1
potential_site_14,lot_918,4G,cell_3,1
potential_site_14,lot_918,5G,cell_3,1
potential_site_14,lot_919,4G,cell_1,1
potential_site_14,lot_919,5G,cell_1,1
potential_site_14,lot_920,4G,cell_2,1
potential_site_14,lot_920,5G,cell_2,1
potential_site_14,lot_921,4G,cell_3,1
potential_site_14,lot_921,5G,cell_3,1
potential_site_14,lot_922,4G,cell_1,1
potential_site_14,lot_922,5G,cell_1,1
potential_site_14,lot_924,4G,cell_2,1
potential_site_14,lot_924,5G,cell_2,1
potential_site_14,lot_937,4G,cell_3,1
potential_site_14,lot_937,5G,cell_3,1
potential_site_14,lot_938,4G,cell_1,1
potential_site_14,lot_938,5G,cell_1,1
potential_site_14,lot_939,4G,cell_2,1
potential_site_14,lot_939,5G,cell_2,1
potential_site_14,lot_940,4G,cell_3,1
potential_site_14,lot_940,5G,cell_3,1
potential_site_14,lot_941,4G,cell_1,1
potential_site_14,lot_941,5G,cell_1,1
potential_site_14,lot_942,4G,cell_2,1
potential_site_14,lot_942,5G,cell_2,1
potential_site_14,lot_943,4G,cell_3,1
potential_site_14,lot_943,5G,cell_3,1
potential_site_14,lot_944,4G,cell_1,1
potential_site_14,lot_944,5G,cell_1,1
potential_site_14,lot_945,4G,cell_2,1
potential_site_14,lot_945,5G,cell_2,1
potential_site_14,lot_946,4G,cell_3,1
potential_site_14,lot_946,5G,cell_3,1
potential_site_14,lot_948,4G,cell_1,1
potential_site_14,lot_948,5G,cell_1,1
potential_site_14,lot_949,4G,cell_2,1
potential_site_14,lot_949,5G,cell_2,1
potential_site_14,lot_951,4G,cell_3,1
potential_site_14,lot_951,5G,cell_3,1
potential_site_14,lot_954,4G,cell_1,1
potential_site_14,lot_954,5G,cell_1,1
potential_site_14,lot_955,4G,cell_2,1
potential_site_14,lot_955,5G,cell_2,1
potential_site_14,lot_956,4G,cell_3,1
potential_site_14,lot_956,5G,cell_3,1
potential_site_14,lot_957,4G,cell_1,1
potential_site_14,lot_957,5G,cell_1,1
potential_site_14,lot_970,4G,cell_2,1
potential_site_14,lot_970,5G,cell_2,1
potential_site_14,lot_971,4G,cell_3,1
potential_site_14,lot_971,5G,cell_3,1
potential_site_14,lot_972,4G,cell_1,1
potential_site_14,lot_972,5G,cell_1,1
potential_site_14,lot_973,4G,cell_2,1
potential_site_14,lot_973,5G,cell_2,1
potential_site_14,lot_975,4G,cell_3,1
potential_site_14,lot_975,5G,cell_3,1
potential_site_14,lot_976,4G,cell_1,1
potential_site_14,lot_976,5G,cell_1,1
potential_site_14,lot_977,4G,cell_2,1
potential_site_14,lot_977,5G,cell_2,1
potential_site_14,lot_978,4G,cell_3,1
potential_site_14,lot_978,5G,cell_3,1
potential_site_14,lot_979,4G,cell_1,1
potential_site_14,lot_979,5G,cell_1,1
potential_site_14,lot_981,4G,cell_2,1
potential_site_14,lot_981,5G,cell_2,1
potential_site_14,lot_982,4G,cell_3,1
potential_site_14,lot_982,5G,cell_3,1
potential_site_14,lot_984,4G,cell_1,1
potential_site_14,lot_984,5G,cell_1,1
potential_site_14,lot_985,4G,cell_2,1
potential_site_14,lot_985,5G,cell_2,1
potential_site_14,lot_987,4G,cell_3,1
potential_site_14,lot_987,5G,cell_3,1
potential_site_14,lot_988,4G,cell_1,1
potential_site_14,lot_988,5G,cell_1,1
potential_site_14,lot_989,4G,cell_2,1
potential_site_14,lot_989,5G,cell_2,1
potential_site_14,lot_990,4G,cell_3,1
potential_site_14,lot_990,5G,cell_3,1
potential_site_14,lot_1003,4G,cell_1,1
potential_site_14,lot_1003,5G,cell_1,1
potential_site_14,lot_1004,4G,cell_2,1
potential_site_14,lot_1004,5G,cell_2,1
potential_site_14,lot_1006,4G,cell_3,1
potential_site_14,lot_1006,5G,cell_3,1
potential_site_14,lot_1007,4G,cell_1,1
potential_site_14,lot_1007,5G,cell_1,1
potential_site_14,lot_1009,4G,cell_2,1
potential_site_14,lot_1009,5G,cell_2,1
potential_site_14,lot_1010,4G,cell_3,1
potential_site_14,lot_1010,5G,cell_3,1
potential_site_14,lot_1011,4G,cell_1,1
potential_site_14,lot_1011,5G,cell_1,1
potential_site_14,lot_1012,4G,cell_2,1
potential_site_14,lot_1012,5G,cell_2,1
potential_site_14,lot_1013,4G,cell_3,1
potential_site_14,lot_1013,5G,cell_3,1
potential_site_14,lot_1014,4G,cell_1,1
potential_site_14,lot_1014,5G,cell_1,1
potential_site_14,lot_1017,4G,cell_2,1
potential_site_14,lot_1017,5G,cell_2,1
potential_site_14,lot_1019,4G,cell_3,1
potential_site_14,lot_1019,5G,cell_3,1
potential_site_14,lot_1020,4G,cell_1,1
potential_site_14,lot_1020,5G,cell_1,1
potential_site_14,lot_1021,4G,cell_2,1
potential_site_14,lot_1021,5G,cell_2,1
potential_site_14,lot_1022,4G,cell_3,1
potential_site_14,lot_1022,5G,cell_3,1
potential_site_14,lot_1023,4G,cell_1,1
potential_site_14,lot_1023,5G,cell_1,1
potential_site_14,lot_1036,4G,cell_2,1
potential_site_14,lot_1036,5G,cell_2,1
potential_site_14,lot_1038,4G,cell_3,1
potential_site_14,lot_1038,5G,cell_3,1
potential_site_14,lot_1039,4G,cell_1,1
potential_site_14,lot_1039,5G,cell_1,1
potential_site_14,lot_1040,4G,cell_2,1
potential_site_14,lot_1040,5G,cell_2,1
potential_site_14,lot_1041,4G,cell_3,1
potential_site_14,lot_1041,5G,cell_3,1
potential_site_14,lot_1043,4G,cell_1,1
potential_site_14,lot_1043,5G,cell_1,1
potential_site_14,lot_1045,4G,cell_2,1
potential_site_14,lot_1045,5G,cell_2,1
potential_site_14,lot_1046,4G,cell_3,1
potential_site_14,lot_1046,5G,cell_3,1
potential_site_14,lot_1047,4G,cell_1,1
potential_site_14,lot_1047,5G,cell_1,1
potential_site_14,lot_1048,4G,cell_2,1
potential_site_14,lot_1048,5G,cell_2,1
potential_site_14,lot_1049,4G,cell_3,1
potential_site_14,lot_1049,5G,cell_3,1
potential_site_14,lot_1050,4G,cell_1,1
potential_site_14,lot_1050,5G,cell_1,1
potential_site_14,lot_1051,4G,cell_2,1
potential_site_14,lot_1051,5G,cell_2,1
potential_site_14,lot_1052,4G,cell_3,1
potential_site_14,lot_1052,5G,cell_3,1
potential_site_14,lot_1055,4G,cell_1,1
potential_site_14,lot_1055,5G,cell_1,1
potential_site_14,lot_1056,4G,cell_2,1
potential_site_14,lot_1056,5G,cell_2,1
potential_site_14,lot_1068,4G,cell_3,1
potential_site_14,lot_1068,5G,cell_3,1
potential_site_14,lot_1069,4G,cell_1,1
potential_site_14,lot_1069,5G,cell_1,1
potential_site_14,lot_1072,4G,cell_2,1
potential_site_14,lot_1072,5G,cell_2,1
potential_site_14,lot_1074,4G,cell_3,1
potential_site_14,lot_1074,5G,cell_3,1
potential_site_14,lot_1077,4G,cell_1,1
potential_site_14,lot_1077,5G,cell_1,1
potential_site_14,lot_1078,4G,cell_2,1
potential_site_14,lot_1078,5G,cell_2,1
potential_site_14,lot_1079,4G,cell_3,1
potential_site_14,lot_1079,5G,cell_3,1
potential_site_14,lot_1080,4G,cell_1,1
potential_site_14,lot_1080,5G,cell_1,1
potential_site_14,lot_1081,4G,cell_2,1
potential_site_14,lot_1081,5G,cell_2,1
potential_site_14,lot_1082,4G,cell_3,1
potential_site_14,lot_1082,5G,cell_3,1
potential_site_14,lot_1083,4G,cell_1,1
potential_site_14,lot_1083,5G,cell_1,1
potential_site_14,lot_1085,4G,cell_2,1
potential_site_14,lot_1085,5G,cell_2,1
potential_site_14,lot_1086,4G,cell_3,1
potential_site_14,lot_1086,5G,cell_3,1
potential_site_14,lot_1087,4G,cell_1,1
potential_site_14,lot_1087,5G,cell_1,1
potential_site_14,lot_1088,4G,cell_2,1
potential_site_14,lot_1088,5G,cell_2,1
potential_site_15,lot_2,4G,cell_1,1
potential_site_15,lot_2,5G,cell_1,1
potential_site_15,lot_3,4G,cell_2,1
potential_site_15,lot_3,5G,cell_2,1
potential_site_15,lot_4,4G,cell_3,1
potential_site_15,lot_4,5G,cell_3,1
potential_site_15,lot_5,4G,cell_1,1
potential_site_15,lot_5,5G,cell_1,1
potential_site_15,lot_6,4G,cell_2,1
potential_site_15,lot_6,5G,cell_2,1
potential_site_15,lot_9,4G,cell_3,1
potential_site_15,lot_9,5G,cell_3,1
potential_site_15,lot_10,4G,cell_1,1
potential_site_15,lot_10,5G,cell_1,1
potential_site_15,lot_11,4G,cell_2,1
potential_site_15,lot_11,5G,cell_2,1
potential_site_15,lot_12,4G,cell_3,1
potential_site_15,lot_12,5G,cell_3,1
potential_site_15,lot_13,4G,cell_1,1
potential_site_15,lot_13,5G,cell_1,1
potential_site_15,lot_14,4G,cell_2,1
potential_site_15,lot_14,5G,cell_2,1
potential_site_15,lot_17,4G,cell_3,1
potential_site_15,lot_17,5G,cell_3,1
potential_site_15,lot_34,4G,cell_1,1
potential_site_15,lot_34,5G,cell_1,1
potential_site_15,lot_35,4G,cell_2,1
potential_site_15,lot_35,5G,cell_2,1
potential_site_15,lot_36,4G,cell_3,1
potential_site_15,lot_36,5G,cell_3,1
potential_site_15,lot_37,4G,cell_1,1
potential_site_15,lot_37,5G,cell_1,1
potential_site_15,lot_40,4G,cell_2,1
potential_site_15,lot_40,5G,cell_2,1
potential_site_15,lot_41,4G,cell_3,1
potential_site_15,lot_41,5G,cell_3,1
potential_site_15,lot_42,4G,cell_1,1
potential_site_15,lot_42,5G,cell_1,1
potential_site_15,lot_43,4G,cell_2,1
potential_site_15,lot_43,5G,cell_2,1
potential_site_15,lot_44,4G,cell_3,1
potential_site_15,lot_44,5G,cell_3,1
potential_site_15,lot_45,4G,cell_1,1
potential_site_15,lot_45,5G,cell_1,1
potential_site_15,lot_46,4G,cell_2,1
potential_site_15,lot_46,5G,cell_2,1
potential_site_15,lot_47,4G,cell_3,1
potential_site_15,lot_47,5G,cell_3,1
potential_site_15,lot_48,4G,cell_1,1
potential_site_15,lot_48,5G,cell_1,1
potential_site_15,lot_50,4G,cell_2,1
potential_site_15,lot_50,5G,cell_2,1
potential_site_15,lot_51,4G,cell_3,1
potential_site_15,lot_51,5G,cell_3,1
potential_site_15,lot_68,4G,cell_1,1
potential_site_15,lot_68,5G,cell_1,1
potential_site_15,lot_69,4G,cell_2,1
potential_site_15,lot_69,5G,cell_2,1
potential_site_15,lot_70,4G,cell_3,1
potential_site_15,lot_70,5G,cell_3,1
potential_site_15,lot_71,4G,cell_1,1
potential_site_15,lot_71,5G,cell_1,1
potential_site_15,lot_72,4G,cell_2,1
potential_site_15,lot_72,5G,cell_2,1
potential_site_15,lot_73,4G,cell_3,1
potential_site_15,lot_73,5G,cell_3,1
potential_site_15,lot_74,4G,cell_1,1
potential_site_15,lot_74,5G,cell_1,1
potential_site_15,lot_75,4G,cell_2,1
potential_site_15,lot_75,5G,cell_2,1
potential_site_15,lot_76,4G,cell_3,1
potential_site_15,lot_76,5G,cell_3,1
potential_site_15,lot_77,4G,cell_1,1
potential_site_15,lot_77,5G,cell_1,1
potential_site_15,lot_78,4G,cell_2,1
potential_site_15,lot_78,5G,cell_2,1
potential_site_15,lot_79,4G,cell_3,1
potential_site_15,lot_79,5G,cell_3,1
potential_site_15,lot_80,4G,cell_1,1
potential_site_15,lot_80,5G,cell_1,1
potential_site_15,lot_82,4G,cell_2,1
potential_site_15,lot_82,5G,cell_2,1
potential_site_15,lot_83,4G,cell_3,1
potential_site_15,lot_83,5G,cell_3,1
potential_site_15,lot_84,4G,cell_1,1
potential_site_15,lot_84,5G,cell_1,1
potential_site_15,lot_100,4G,cell_2,1
potential_site_15,lot_100,5G,cell_2,1
potential_site_15,lot_101,4G,cell_3,1
potential_site_15,lot_101,5G,cell_3,1
potential_site_15,lot_102,4G,cell_1,1
potential_site_15,lot_102,5G,cell_1,1
potential_site_15,lot_103,4G,cell_2,1
potential_site_15,lot_103,5G,cell_2,1
potential_site_15,lot_105,4G,cell_3,1
potential_site_15,lot_105,5G,cell_3,1
potential_site_15,lot_106,4G,cell_1,1
potential_site_15,lot_106,5G,cell_1,1
potential_site_15,lot_108,4G,cell_2,1
potential_site_15,lot_108,5G,cell_2,1
potential_site_15,lot_110,4G,cell_3,1
potential_site_15,lot_110,5G,cell_3,1
potential_site_15,lot_111,4G,cell_1,1
potential_site_15,lot_111,5G,cell_1,1
potential_site_15,lot_113,4G,cell_2,1
potential_site_15,lot_113,5G,cell_2,1
potential_site_15,lot_114,4G,cell_3,1
potential_site_15,lot_114,5G,cell_3,1
potential_site_15,lot_115,4G,cell_1,1
potential_site_15,lot_115,5G,cell_1,1
potential_site_15,lot_116,4G,cell_2,1
potential_site_15,lot_116,5G,cell_2,1
potential_site_15,lot_117,4G,cell_3,1
potential_site_15,lot_117,5G,cell_3,1
potential_site_15,lot_118,4G,cell_1,1
potential_site_15,lot_118,5G,cell_1,1
potential_site_15,lot_133,4G,cell_2,1
potential_site_15,lot_133,5G,cell_2,1
potential_site_15,lot_134,4G,cell_3,1
potential_site_15,lot_134,5G,cell_3,1
potential_site_15,lot_135,4G,cell_1,1
potential_site_15,lot_135,5G,cell_1,1
potential_site_15,lot_136,4G,cell_2,1
potential_site_15,lot_136,5G,cell_2,1
potential_site_15,lot_137,4G,cell_3,1
potential_site_15,lot_137,5G,cell_3,1
potential_site_15,lot_138,4G,cell_1,1
potential_site_15,lot_138,5G,cell_1,1
potential_site_15,lot_139,4G,cell_2,1
potential_site_15,lot_139,5G,cell_2,1
potential_site_15,lot_140,4G,cell_3,1
potential_site_15,lot_140,5G,cell_3,1
potential_site_15,lot_141,4G,cell_1,1
potential_site_15,lot_141,5G,cell_1,1
potential_site_15,lot_143,4G,cell_2,1
potential_site_15,lot_143,5G,cell_2,1
potential_site_15,lot_144,4G,cell_3,1
potential_site_15,lot_144,5G,cell_3,1
potential_site_15,lot_145,4G,cell_1,1
potential_site_15,lot_145,5G,cell_1,1
potential_site_15,lot_146,4G,cell_2,1
potential_site_15,lot_146,5G,cell_2,1
potential_site_15,lot_147,4G,cell_3,1
potential_site_15,lot_147,5G,cell_3,1
potential_site_15,lot_148,4G,cell_1,1
potential_site_15,lot_148,5G,cell_1,1
potential_site_15,lot_166,4G,cell_2,1
potential_site_15,lot_166,5G,cell_2,1
potential_site_15,lot_168,4G,cell_3,1
potential_site_15,lot_168,5G,cell_3,1
potential_site_15,lot_169,4G,cell_1,1
potential_site_15,lot_169,5G,cell_1,1
potential_site_15,lot_170,4G,cell_2,1
potential_site_15,lot_170,5G,cell_2,1
potential_site_15,lot_171,4G,cell_3,1
potential_site_15,lot_171,5G,cell_3,1
potential_site_15,lot_173,4G,cell_1,1
potential_site_15,lot_173,5G,cell_1,1
potential_site_15,lot_174,4G,cell_2,1
potential_site_15,lot_174,5G,cell_2,1
potential_site_15,lot_175,4G,cell_3,1
potential_site_15,lot_175,5G,cell_3,1
potential_site_15,lot_176,4G,cell_1,1
potential_site_15,lot_176,5G,cell_1,1
potential_site_15,lot_177,4G,cell_2,1
potential_site_15,lot_177,5G,cell_2,1
potential_site_15,lot_178,4G,cell_3,1
potential_site_15,lot_178,5G,cell_3,1
potential_site_15,lot_179,4G,cell_1,1
potential_site_15,lot_179,5G,cell_1,1
potential_site_15,lot_180,4G,cell_2,1
potential_site_15,lot_180,5G,cell_2,1
potential_site_15,lot_181,4G,cell_3,1
potential_site_15,lot_181,5G,cell_3,1
potential_site_15,lot_182,4G,cell_1,1
potential_site_15,lot_182,5G,cell_1,1
potential_site_15,lot_183,4G,cell_2,1
potential_site_15,lot_183,5G,cell_2,1
potential_site_15,lot_184,4G,cell_3,1
potential_site_15,lot_184,5G,cell_3,1
potential_site_15,lot_199,4G,cell_1,1
potential_site_15,lot_199,5G,cell_1,1
potential_site_15,lot_201,4G,cell_2,1
potential_site_15,lot_201,5G,cell_2,1
potential_site_15,lot_202,4G,cell_3,1
potential_site_15,lot_202,5G,cell_3,1
potential_site_15,lot_204,4G,cell_1,1
potential_site_15,lot_204,5G,cell_1,1
potential_site_15,lot_205,4G,cell_2,1
potential_site_15,lot_205,5G,cell_2,1
potential_site_15,lot_206,4G,cell_3,1
potential_site_15,lot_206,5G,cell_3,1
potential_site_15,lot_207,4G,cell_1,1
potential_site_15,lot_207,5G,cell_1,1
potential_site_15,lot_209,4G,cell_2,1
potential_site_15,lot_209,5G,cell_2,1
potential_site_15,lot_215,4G,cell_3,1
potential_site_15,lot_215,5G,cell_3,1
potential_site_15,lot_216,4G,cell_1,1
potential_site_15,lot_216,5G,cell_1,1
potential_site_15,lot_233,4G,cell_2,1
potential_site_15,lot_233,5G,cell_2,1
potential_site_15,lot_235,4G,cell_3,1
potential_site_15,lot_235,5G,cell_3,1
potential_site_15,lot_238,4G,cell_1,1
potential_site_15,lot_238,5G,cell_1,1
potential_site_15,lot_239,4G,cell_2,1
potential_site_15,lot_239,5G,cell_2,1
potential_site_15,lot_240,4G,cell_3,1
potential_site_15,lot_240,5G,cell_3,1
potential_site_15,lot_241,4G,cell_1,1
potential_site_15,lot_241,5G,cell_1,1
potential_site_15,lot_242,4G,cell_2,1
potential_site_15,lot_242,5G,cell_2,1
potential_site_15,lot_243,4G,cell_3,1
potential_site_15,lot_243,5G,cell_3,1
potential_site_15,lot_245,4G,cell_1,1
potential_site_15,lot_245,5G,cell_1,1
potential_site_15,lot_246,4G,cell_2,1
potential_site_15,lot_246,5G,cell_2,1
potential_site_15,lot_247,4G,cell_3,1
potential_site_15,lot_247,5G,cell_3,1
potential_site_15,lot_248,4G,cell_1,1
potential_site_15,lot_248,5G,cell_1,1
potential_site_15,lot_251,4G,cell_2,1
potential_site_15,lot_251,5G,cell_2,1
potential_site_15,lot_265,4G,cell_3,1
potential_site_15,lot_265,5G,cell_3,1
potential_site_15,lot_266,4G,cell_1,1
potential_site_15,lot_266,5G,cell_1,1
potential_site_15,lot_267,4G,cell_2,1
potential_site_15,lot_267,5G,cell_2,1
potential_site_15,lot_268,4G,cell_3,1
potential_site_15,lot_268,5G,cell_3,1
potential_site_15,lot_270,4G,cell_1,1
potential_site_15,lot_270,5G,cell_1,1
potential_site_15,lot_272,4G,cell_2,1
potential_site_15,lot_272,5G,cell_2,1
potential_site_15,lot_273,4G,cell_3,1
potential_site_15,lot_273,5G,cell_3,1
potential_site_15,lot_275,4G,cell_1,1
potential_site_15,lot_275,5G,cell_1,1
potential_site_15,lot_276,4G,cell_2,1
potential_site_15,lot_276,5G,cell_2,1
potential_site_15,lot_281,4G,cell_3,1
potential_site_15,lot_281,5G,cell_3,1
potential_site_15,lot_282,4G,cell_1,1
potential_site_15,lot_282,5G,cell_1,1
potential_site_15,lot_283,4G,cell_2,1
potential_site_15,lot_283,5G,cell_2,1
potential_site_15,lot_298,4G,cell_3,1
potential_site_15,lot_298,5G,cell_3,1
potential_site_15,lot_299,4G,cell_1,1
potential_site_15,lot_299,5G,cell_1,1
potential_site_15,lot_301,4G,cell_2,1
potential_site_15,lot_301,5G,cell_2,1
potential_site_15,lot_302,4G,cell_3,1
potential_site_15,lot_302,5G,cell_3,1
potential_site_15,lot_303,4G,cell_1,1
potential_site_15,lot_303,5G,cell_1,1
potential_site_15,lot_305,4G,cell_2,1
potential_site_15,lot_305,5G,cell_2,1
potential_site_15,lot_308,4G,cell_3,1
potential_site_15,lot_308,5G,cell_3,1
potential_site_15,lot_309,4G,cell_1,1
potential_site_15,lot_309,5G,cell_1,1
potential_site_15,lot_310,4G,cell_2,1
potential_site_15,lot_310,5G,cell_2,1
potential_site_15,lot_311,4G,cell_3,1
potential_site_15,lot_311,5G,cell_3,1
potential_site_15,lot_312,4G,cell_1,1
potential_site_15,lot_312,5G,cell_1,1
potential_site_15,lot_314,4G,cell_2,1
potential_site_15,lot_314,5G,cell_2,1
potential_site_15,lot_315,4G,cell_3,1
potential_site_15,lot_315,5G,cell_3,1
potential_site_15,lot_316,4G,cell_1,1
potential_site_15,lot_316,5G,cell_1,1
potential_site_15,lot_331,4G,cell_2,1
potential_site_15,lot_331,5G,cell_2,1
potential_site_15,lot_332,4G,cell_3,1
potential_site_15,lot_332,5G,cell_3,1
potential_site_15,lot_336,4G,cell_1,1
potential_site_15,lot_336,5G,cell_1,1
potential_site_15,lot_337,4G,cell_2,1
potential_site_15,lot_337,5G,cell_2,1
potential_site_15,lot_338,4G,cell_3,1
potential_site_15,lot_338,5G,cell_3,1
potential_site_15,lot_339,4G,cell_1,1
potential_site_15,lot_339,5G,cell_1,1
potential_site_15,lot_341,4G,cell_2,1
potential_site_15,lot_341,5G,cell_2,1
potential_site_15,lot_342,4G,cell_3,1
potential_site_15,lot_342,5G,cell_3,1
potential_site_15,lot_343,4G,cell_1,1
potential_site_15,lot_343,5G,cell_1,1
potential_site_15,lot_344,4G,cell_2,1
potential_site_15,lot_344,5G,cell_2,1
potential_site_15,lot_347,4G,cell_3,1
potential_site_15,lot_347,5G,cell_3,1
potential_site_15,lot_348,4G,cell_1,1
potential_site_15,lot_348,5G,cell_1,1
potential_site_15,lot_349,4G,cell_2,1
potential_site_15,lot_349,5G,cell_2,1
potential_site_15,lot_364,4G,cell_3,1
potential_site_15,lot_364,5G,cell_3,1
potential_site_15,lot_365,4G,cell_1,1
potential_site_15,lot_365,5G,cell_1,1
potential_site_15,lot_366,4G,cell_2,1
potential_site_15,lot_366,5G,cell_2,1
potential_site_15,lot_367,4G,cell_3,1
potential_site_15,lot_367,5G,cell_3,1
potential_site_15,lot_368,4G,cell_1,1
potential_site_15,lot_368,5G,cell_1,1
potential_site_15,lot_369,4G,cell_2,1
potential_site_15,lot_369,5G,cell_2,1
potential_site_15,lot_370,4G,cell_3,1
potential_site_15,lot_370,5G,cell_3,1
potential_site_15,lot_371,4G,cell_1,1
potential_site_15,lot_371,5G,cell_1,1
potential_site_15,lot_372,4G,cell_2,1
potential_site_15,lot_372,5G,cell_2,1
potential_site_15,lot_373,4G,cell_3,1
potential_site_15,lot_373,5G,cell_3,1
potential_site_15,lot_375,4G,cell_1,1
potential_site_15,lot_375,5G,cell_1,1
potential_site_15,lot_379,4G,cell_2,1
potential_site_15,lot_379,5G,cell_2,1
potential_site_15,lot_380,4G,cell_3,1
potential_site_15,lot_380,5G,cell_3,1
potential_site_15,lot_382,4G,cell_1,1
potential_site_15,lot_382,5G,cell_1,1
potential_site_15,lot_397,4G,cell_2,1
potential_site_15,lot_397,5G,cell_2,1
potential_site_15,lot_398,4G,cell_3,1
potential_site_15,lot_398,5G,cell_3,1
potential_site_15,lot_400,4G,cell_1,1
potential_site_15,lot_400,5G,cell_1,1
potential_site_15,lot_401,4G,cell_2,1
potential_site_15,lot_401,5G,cell_2,1
potential_site_15,lot_403,4G,cell_3,1
potential_site_15,lot_403,5G,cell_3,1
potential_site_15,lot_404,4G,cell_1,1
potential_site_15,lot_404,5G,cell_1,1
potential_site_15,lot_405,4G,cell_2,1
potential_site_15,lot_405,5G,cell_2,1
potential_site_15,lot_408,4G,cell_3,1
potential_site_15,lot_408,5G,cell_3,1
potential_site_15,lot_409,4G,cell_1,1
potential_site_15,lot_409,5G,cell_1,1
potential_site_15,lot_410,4G,cell_2,1
potential_site_15,lot_410,5G,cell_2,1
potential_site_15,lot_411,4G,cell_3,1
potential_site_15,lot_411,5G,cell_3,1
potential_site_15,lot_413,4G,cell_1,1
potential_site_15,lot_413,5G,cell_1,1
potential_site_15,lot_414,4G,cell_2,1
potential_site_15,lot_414,5G,cell_2,1
potential_site_15,lot_430,4G,cell_3,1
potential_site_15,lot_430,5G,cell_3,1
potential_site_15,lot_431,4G,cell_1,1
potential_site_15,lot_431,5G,cell_1,1
potential_site_15,lot_432,4G,cell_2,1
potential_site_15,lot_432,5G,cell_2,1
potential_site_15,lot_434,4G,cell_3,1
potential_site_15,lot_434,5G,cell_3,1
potential_site_15,lot_436,4G,cell_1,1
potential_site_15,lot_436,5G,cell_1,1
potential_site_15,lot_438,4G,cell_2,1
potential_site_15,lot_438,5G,cell_2,1
potential_site_15,lot_440,4G,cell_3,1
potential_site_15,lot_440,5G,cell_3,1
