site_id,lot_id,node,cell,covered
potential_site_29,lot_1090,5G,cell_2,1
potential_site_29,lot_1091,4G,cell_3,1
potential_site_29,lot_1091,5G,cell_3,1
potential_site_29,lot_1092,4G,cell_1,1
potential_site_29,lot_1092,5G,cell_1,1
potential_site_29,lot_1094,4G,cell_2,1
potential_site_29,lot_1094,5G,cell_2,1
potential_site_29,lot_1133,4G,cell_3,1
potential_site_29,lot_1133,5G,cell_3,1
potential_site_29,lot_1134,4G,cell_1,1
potential_site_29,lot_1134,5G,cell_1,1
potential_site_29,lot_1136,4G,cell_2,1
potential_site_29,lot_1136,5G,cell_2,1
potential_site_29,lot_1137,4G,cell_3,1
potential_site_29,lot_1137,5G,cell_3,1
potential_site_29,lot_1140,4G,cell_1,1
potential_site_29,lot_1140,5G,cell_1,1
potential_site_30,lot_442,4G,cell_1,1
potential_site_30,lot_442,5G,cell_1,1
potential_site_30,lot_444,4G,cell_2,1
potential_site_30,lot_444,5G,cell_2,1
potential_site_30,lot_446,4G,cell_3,1
potential_site_30,lot_446,5G,cell_3,1
potential_site_30,lot_447,4G,cell_1,1
potential_site_30,lot_447,5G,cell_1,1
potential_site_30,lot_448,4G,cell_2,1
potential_site_30,lot_448,5G,cell_2,1
potential_site_30,lot_487,4G,cell_3,1
potential_site_30,lot_487,5G,cell_3,1
potential_site_30,lot_489,4G,cell_1,1
potential_site_30,lot_489,5G,cell_1,1
potential_site_30,lot_490,4G,cell_2,1
potential_site_30,lot_490,5G,cell_2,1
potential_site_30,lot_492,4G,cell_3,1
potential_site_30,lot_492,5G,cell_3,1
potential_site_30,lot_493,4G,cell_1,1
potential_site_30,lot_493,5G,cell_1,1
potential_site_30,lot_494,4G,cell_2,1
potential_site_30,lot_494,5G,cell_2,1
potential_site_30,lot_495,4G,cell_3,1
potential_site_30,lot_495,5G,cell_3,1
potential_site_30,lot_496,4G,cell_1,1
potential_site_30,lot_496,5G,cell_1,1
potential_site_30,lot_497,4G,cell_2,1
potential_site_30,lot_497,5G,cell_2,1
potential_site_30,lot_498,4G,cell_3,1
potential_site_30,lot_498,5G,cell_3,1
potential_site_30,lot_534,4G,cell_1,1
potential_site_30,lot_534,5G,cell_1,1
potential_site_30,lot_536,4G,cell_2,1
potential_site_30,lot_536,5G,cell_2,1
potential_site_30,lot_537,4G,cell_3,1
potential_site_30,lot_537,5G,cell_3,1
potential_site_30,lot_538,4G,cell_1,1
potential_site_30,lot_538,5G,cell_1,1
potential_site_30,lot_539,4G,cell_2,1
potential_site_30,lot_539,5G,cell_2,1
potential_site_30,lot_540,4G,cell_3,1
potential_site_30,lot_540,5G,cell_3,1
potential_site_30,lot_541,4G,cell_1,1
potential_site_30,lot_541,5G,cell_1,1
potential_site_30,lot_542,4G,cell_2,1
potential_site_30,lot_542,5G,cell_2,1
potential_site_30,lot_544,4G,cell_3,1
potential_site_30,lot_544,5G,cell_3,1
potential_site_30,lot_545,4G,cell_1,1
potential_site_30,lot_545,5G,cell_1,1
potential_site_30,lot_546,4G,cell_2,1
potential_site_30,lot_546,5G,cell_2,1
potential_site_30,lot_547,4G,cell_3,1
potential_site_30,lot_547,5G,cell_3,1
potential_site_30,lot_579,4G,cell_1,1
potential_site_30,lot_579,5G,cell_1,1
potential_site_30,lot_580,4G,cell_2,1
potential_site_30,lot_580,5G,cell_2,1
potential_site_30,lot_582,4G,cell_3,1
potential_site_30,lot_582,5G,cell_3,1
potential_site_30,lot_583,4G,cell_1,1
potential_site_30,lot_583,5G,cell_1,1
potential_site_30,lot_585,4G,cell_2,1
potential_site_30,lot_585,5G,cell_2,1
potential_site_30,lot_586,4G,cell_3,1
potential_site_30,lot_586,5G,cell_3,1
potential_site_30,lot_587,4G,cell_1,1
potential_site_30,lot_587,5G,cell_1,1
potential_site_30,lot_588,4G,cell_2,1
potential_site_30,lot_588,5G,cell_2,1
potential_site_30,lot_589,4G,cell_3,1
potential_site_30,lot_589,5G,cell_3,1
potential_site_30,lot_590,4G,cell_1,1
potential_site_30,lot_590,5G,cell_1,1
potential_site_30,lot_591,4G,cell_2,1
potential_site_30,lot_591,5G,cell_2,1
potential_site_30,lot_593,4G,cell_3,1
potential_site_30,lot_593,5G,cell_3,1
potential_site_30,lot_594,4G,cell_1,1
potential_site_30,lot_594,5G,cell_1,1
potential_site_30,lot_625,4G,cell_2,1
potential_site_30,lot_625,5G,cell_2,1
potential_site_30,lot_626,4G,cell_3,1
potential_site_30,lot_626,5G,cell_3,1
potential_site_30,lot_627,4G,cell_1,1
potential_site_30,lot_627,5G,cell_1,1
potential_site_30,lot_628,4G,cell_2,1
potential_site_30,lot_628,5G,cell_2,1
potential_site_30,lot_629,4G,cell_3,1
potential_site_30,lot_629,5G,cell_3,1
potential_site_30,lot_630,4G,cell_1,1
potential_site_30,lot_630,5G,cell_1,1
potential_site_30,lot_634,4G,cell_2,1
potential_site_30,lot_634,5G,cell_2,1
potential_site_30,lot_635,4G,cell_3,1
potential_site_30,lot_635,5G,cell_3,1
potential_site_30,lot_636,4G,cell_1,1
potential_site_30,lot_636,5G,cell_1,1
potential_site_30,lot_637,4G,cell_2,1
potential_site_30,lot_637,5G,cell_2,1
potential_site_30,lot_639,4G,cell_3,1
potential_site_30,lot_639,5G,cell_3,1
potential_site_30,lot_640,4G,cell_1,1
potential_site_30,lot_640,5G,cell_1,1
potential_site_30,lot_641,4G,cell_2,1
potential_site_30,lot_641,5G,cell_2,1
potential_site_30,lot_642,4G,cell_3,1
potential_site_30,lot_642,5G,cell_3,1
potential_site_30,lot_643,4G,cell_1,1
potential_site_30,lot_643,5G,cell_1,1
potential_site_30,lot_671,4G,cell_2,1
potential_site_30,lot_671,5G,cell_2,1
potential_site_30,lot_673,4G,cell_3,1
potential_site_30,lot_673,5G,cell_3,1
potential_site_30,lot_674,4G,cell_1,1
potential_site_30,lot_674,5G,cell_1,1
potential_site_30,lot_675,4G,cell_2,1
potential_site_30,lot_675,5G,cell_2,1
potential_site_30,lot_676,4G,cell_3,1
potential_site_30,lot_676,5G,cell_3,1
potential_site_30,lot_677,4G,cell_1,1
potential_site_30,lot_677,5G,cell_1,1
potential_site_30,lot_678,4G,cell_2,1
potential_site_30,lot_678,5G,cell_2,1
potential_site_30,lot_680,4G,cell_3,1
potential_site_30,lot_680,5G,cell_3,1
potential_site_30,lot_682,4G,cell_1,1
potential_site_30,lot_682,5G,cell_1,1
potential_site_30,lot_685,4G,cell_2,1
potential_site_30,lot_685,5G,cell_2,1
potential_site_30,lot_687,4G,cell_3,1
potential_site_30,lot_687,5G,cell_3,1
potential_site_30,lot_688,4G,cell_1,1
potential_site_30,lot_688,5G,cell_1,1
potential_site_30,lot_689,4G,cell_2,1
potential_site_30,lot_689,5G,cell_2,1
potential_site_30,lot_690,4G,cell_3,1
potential_site_30,lot_690,5G,cell_3,1
potential_site_30,lot_691,4G,cell_1,1
potential_site_30,lot_691,5G,cell_1,1
potential_site_30,lot_718,4G,cell_2,1
potential_site_30,lot_718,5G,cell_2,1
potential_site_30,lot_719,4G,cell_3,1
potential_site_30,lot_719,5G,cell_3,1
potential_site_30,lot_721,4G,cell_1,1
potential_site_30,lot_721,5G,cell_1,1
potential_site_30,lot_722,4G,cell_2,1
potential_site_30,lot_722,5G,cell_2,1
potential_site_30,lot_725,4G,cell_3,1
potential_site_30,lot_725,5G,cell_3,1
potential_site_30,lot_726,4G,cell_1,1
potential_site_30,lot_726,5G,cell_1,1
potential_site_30,lot_727,4G,cell_2,1
potential_site_30,lot_727,5G,cell_2,1
potential_site_30,lot_728,4G,cell_3,1
potential_site_30,lot_728,5G,cell_3,1
potential_site_30,lot_729,4G,cell_1,1
potential_site_30,lot_729,5G,cell_1,1
potential_site_30,lot_730,4G,cell_2,1
potential_site_30,lot_730,5G,cell_2,1
potential_site_30,lot_732,4G,cell_3,1
potential_site_30,lot_732,5G,cell_3,1
potential_site_30,lot_733,4G,cell_1,1
potential_site_30,lot_733,5G,cell_1,1
potential_site_30,lot_734,4G,cell_2,1
potential_site_30,lot_734,5G,cell_2,1
potential_site_30,lot_735,4G,cell_3,1
potential_site_30,lot_735,5G,cell_3,1
potential_site_30,lot_736,4G,cell_1,1
potential_site_30,lot_736,5G,cell_1,1
potential_site_30,lot_738,4G,cell_2,1
potential_site_30,lot_738,5G,cell_2,1
potential_site_30,lot_764,4G,cell_3,1
potential_site_30,lot_764,5G,cell_3,1
potential_site_30,lot_765,4G,cell_1,1
potential_site_30,lot_765,5G,cell_1,1
potential_site_30,lot_766,4G,cell_2,1
potential_site_30,lot_766,5G,cell_2,1
potential_site_30,lot_772,4G,cell_3,1
potential_site_30,lot_772,5G,cell_3,1
potential_site_30,lot_774,4G,cell_1,1
potential_site_30,lot_774,5G,cell_1,1
potential_site_30,lot_775,4G,cell_2,1
potential_site_30,lot_775,5G,cell_2,1
potential_site_30,lot_777,4G,cell_3,1
potential_site_30,lot_777,5G,cell_3,1
potential_site_30,lot_778,4G,cell_1,1
potential_site_30,lot_778,5G,cell_1,1
potential_site_30,lot_782,4G,cell_2,1
potential_site_30,lot_782,5G,cell_2,1
potential_site_30,lot_783,4G,cell_3,1
potential_site_30,lot_783,5G,cell_3,1
potential_site_30,lot_784,4G,cell_1,1
potential_site_30,lot_784,5G,cell_1,1
potential_site_30,lot_811,4G,cell_2,1
potential_site_30,lot_811,5G,cell_2,1
potential_site_30,lot_812,4G,cell_3,1
potential_site_30,lot_812,5G,cell_3,1
potential_site_30,lot_813,4G,cell_1,1
potential_site_30,lot_813,5G,cell_1,1
potential_site_30,lot_814,4G,cell_2,1
potential_site_30,lot_814,5G,cell_2,1
potential_site_30,lot_815,4G,cell_3,1
potential_site_30,lot_815,5G,cell_3,1
potential_site_30,lot_816,4G,cell_1,1
potential_site_30,lot_816,5G,cell_1,1
potential_site_30,lot_820,4G,cell_2,1
potential_site_30,lot_820,5G,cell_2,1
potential_site_30,lot_821,4G,cell_3,1
potential_site_30,lot_821,5G,cell_3,1
potential_site_30,lot_823,4G,cell_1,1
potential_site_30,lot_823,5G,cell_1,1
potential_site_30,lot_824,4G,cell_2,1
potential_site_30,lot_824,5G,cell_2,1
potential_site_30,lot_826,4G,cell_3,1
potential_site_30,lot_826,5G,cell_3,1
potential_site_30,lot_828,4G,cell_1,1
potential_site_30,lot_828,5G,cell_1,1
potential_site_30,lot_829,4G,cell_2,1
potential_site_30,lot_829,5G,cell_2,1
potential_site_30,lot_831,4G,cell_3,1
potential_site_30,lot_831,5G,cell_3,1
potential_site_30,lot_833,4G,cell_1,1
potential_site_30,lot_833,5G,cell_1,1
potential_site_30,lot_858,4G,cell_2,1
potential_site_30,lot_858,5G,cell_2,1
potential_site_30,lot_859,4G,cell_3,1
potential_site_30,lot_859,5G,cell_3,1
potential_site_30,lot_863,4G,cell_1,1
potential_site_30,lot_863,5G,cell_1,1
potential_site_30,lot_864,4G,cell_2,1
potential_site_30,lot_864,5G,cell_2,1
potential_site_30,lot_866,4G,cell_3,1
potential_site_30,lot_866,5G,cell_3,1
potential_site_30,lot_867,4G,cell_1,1
potential_site_30,lot_867,5G,cell_1,1
potential_site_30,lot_869,4G,cell_2,1
potential_site_30,lot_869,5G,cell_2,1
potential_site_30,lot_872,4G,cell_3,1
potential_site_30,lot_872,5G,cell_3,1
potential_site_30,lot_873,4G,cell_1,1
potential_site_30,lot_873,5G,cell_1,1
potential_site_30,lot_874,4G,cell_2,1
potential_site_30,lot_874,5G,cell_2,1
potential_site_30,lot_875,4G,cell_3,1
potential_site_30,lot_875,5G,cell_3,1
potential_site_30,lot_877,4G,cell_1,1
potential_site_30,lot_877,5G,cell_1,1
potential_site_30,lot_878,4G,cell_2,1
potential_site_30,lot_878,5G,cell_2,1
potential_site_30,lot_880,4G,cell_3,1
potential_site_30,lot_880,5G,cell_3,1
potential_site_30,lot_907,4G,cell_1,1
potential_site_30,lot_907,5G,cell_1,1
potential_site_30,lot_908,4G,cell_2,1
potential_site_30,lot_908,5G,cell_2,1
potential_site_30,lot_909,4G,cell_3,1
potential_site_30,lot_909,5G,cell_3,1
potential_site_30,lot_910,4G,cell_1,1
potential_site_30,lot_910,5G,cell_1,1
potential_site_30,lot_911,4G,cell_2,1
potential_site_30,lot_911,5G,cell_2,1
potential_site_30,lot_912,4G,cell_3,1
potential_site_30,lot_912,5G,cell_3,1
potential_site_30,lot_914,4G,cell_1,1
potential_site_30,lot_914,5G,cell_1,1
potential_site_30,lot_915,4G,cell_2,1
potential_site_30,lot_915,5G,cell_2,1
potential_site_30,lot_917,4G,cell_3,1
potential_site_30,lot_917,5G,cell_3,1
potential_site_30,lot_919,4G,cell_1,1
potential_site_30,lot_919,5G,cell_1,1
potential_site_30,lot_920,4G,cell_2,1
potential_site_30,lot_920,5G,cell_2,1
potential_site_30,lot_921,4G,cell_3,1
potential_site_30,lot_921,5G,cell_3,1
potential_site_30,lot_922,4G,cell_1,1
potential_site_30,lot_922,5G,cell_1,1
potential_site_30,lot_924,4G,cell_2,1
potential_site_30,lot_924,5G,cell_2,1
potential_site_30,lot_925,4G,cell_3,1
potential_site_30,lot_925,5G,cell_3,1
potential_site_30,lot_927,4G,cell_1,1
potential_site_30,lot_927,5G,cell_1,1
potential_site_30,lot_951,4G,cell_2,1
potential_site_30,lot_951,5G,cell_2,1
potential_site_30,lot_959,4G,cell_3,1
potential_site_30,lot_959,5G,cell_3,1
potential_site_30,lot_960,4G,cell_1,1
potential_site_30,lot_960,5G,cell_1,1
potential_site_30,lot_961,4G,cell_2,1
potential_site_30,lot_961,5G,cell_2,1
potential_site_30,lot_963,4G,cell_3,1
potential_site_30,lot_963,5G,cell_3,1
potential_site_30,lot_965,4G,cell_1,1
potential_site_30,lot_965,5G,cell_1,1
potential_site_30,lot_968,4G,cell_2,1
potential_site_30,lot_968,5G,cell_2,1
potential_site_30,lot_969,4G,cell_3,1
potential_site_30,lot_969,5G,cell_3,1
potential_site_30,lot_970,4G,cell_1,1
potential_site_30,lot_970,5G,cell_1,1
potential_site_30,lot_971,4G,cell_2,1
potential_site_30,lot_971,5G,cell_2,1
potential_site_30,lot_973,4G,cell_3,1
potential_site_30,lot_973,5G,cell_3,1
potential_site_30,lot_974,4G,cell_1,1
potential_site_30,lot_974,5G,cell_1,1
potential_site_30,lot_975,4G,cell_2,1
potential_site_30,lot_975,5G,cell_2,1
potential_site_30,lot_999,4G,cell_3,1
potential_site_30,lot_999,5G,cell_3,1
potential_site_30,lot_1002,4G,cell_1,1
potential_site_30,lot_1002,5G,cell_1,1
potential_site_30,lot_1003,4G,cell_2,1
potential_site_30,lot_1003,5G,cell_2,1
potential_site_30,lot_1004,4G,cell_3,1
potential_site_30,lot_1004,5G,cell_3,1
potential_site_30,lot_1005,4G,cell_1,1
potential_site_30,lot_1005,5G,cell_1,1
potential_site_30,lot_1006,4G,cell_2,1
potential_site_30,lot_1006,5G,cell_2,1
potential_site_30,lot_1007,4G,cell_3,1
potential_site_30,lot_1007,5G,cell_3,1
potential_site_30,lot_1008,4G,cell_1,1
potential_site_30,lot_1008,5G,cell_1,1
potential_site_30,lot_1011,4G,cell_2,1
potential_site_30,lot_1011,5G,cell_2,1
potential_site_30,lot_1013,4G,cell_3,1
potential_site_30,lot_1013,5G,cell_3,1
potential_site_30,lot_1015,4G,cell_1,1
potential_site_30,lot_1015,5G,cell_1,1
potential_site_30,lot_1017,4G,cell_2,1
potential_site_30,lot_1017,5G,cell_2,1
potential_site_30,lot_1019,4G,cell_3,1
potential_site_30,lot_1019,5G,cell_3,1
potential_site_30,lot_1020,4G,cell_1,1
potential_site_30,lot_1020,5G,cell_1,1
potential_site_30,lot_1021,4G,cell_2,1
potential_site_30,lot_1021,5G,cell_2,1
potential_site_30,lot_1048,4G,cell_3,1
potential_site_30,lot_1048,5G,cell_3,1
potential_site_30,lot_1049,4G,cell_1,1
potential_site_30,lot_1049,5G,cell_1,1
potential_site_30,lot_1050,4G,cell_2,1
potential_site_30,lot_1050,5G,cell_2,1
potential_site_30,lot_1052,4G,cell_3,1
potential_site_30,lot_1052,5G,cell_3,1
potential_site_30,lot_1053,4G,cell_1,1
potential_site_30,lot_1053,5G,cell_1,1
potential_site_30,lot_1054,4G,cell_2,1
potential_site_30,lot_1054,5G,cell_2,1
potential_site_30,lot_1056,4G,cell_3,1
potential_site_30,lot_1056,5G,cell_3,1
potential_site_30,lot_1057,4G,cell_1,1
potential_site_30,lot_1057,5G,cell_1,1
potential_site_30,lot_1058,4G,cell_2,1
potential_site_30,lot_1058,5G,cell_2,1
potential_site_30,lot_1059,4G,cell_3,1
potential_site_30,lot_1059,5G,cell_3,1
potential_site_30,lot_1061,4G,cell_1,1
potential_site_30,lot_1061,5G,cell_1,1
potential_site_30,lot_1062,4G,cell_2,1
potential_site_30,lot_1062,5G,cell_2,1
potential_site_30,lot_1063,4G,cell_3,1
potential_site_30,lot_1063,5G,cell_3,1
potential_site_30,lot_1064,4G,cell_1,1
potential_site_30,lot_1064,5G,cell_1,1
potential_site_30,lot_1066,4G,cell_2,1
potential_site_30,lot_1066,5G,cell_2,1
potential_site_30,lot_1093,4G,cell_3,1
potential_site_30,lot_1093,5G,cell_3,1
potential_site_30,lot_1095,4G,cell_1,1
potential_site_30,lot_1095,5G,cell_1,1
potential_site_30,lot_1099,4G,cell_2,1
potential_site_30,lot_1099,5G,cell_2,1
potential_site_30,lot_1100,4G,cell_3,1
potential_site_30,lot_1100,5G,cell_3,1
potential_site_30,lot_1101,4G,cell_1,1
potential_site_30,lot_1101,5G,cell_1,1
potential_site_30,lot_1102,4G,cell_2,1
potential_site_30,lot_1102,5G,cell_2,1
potential_site_30,lot_1103,4G,cell_3,1
potential_site_30,lot_1103,5G,cell_3,1
potential_site_30,lot_1104,4G,cell_1,1
potential_site_30,lot_1104,5G,cell_1,1
potential_site_30,lot_1105,4G,cell_2,1
potential_site_30,lot_1105,5G,cell_2,1
potential_site_30,lot_1106,4G,cell_3,1
potential_site_30,lot_1106,5G,cell_3,1
potential_site_30,lot_1107,4G,cell_1,1
potential_site_30,lot_1107,5G,cell_1,1
potential_site_30,lot_1108,4G,cell_2,1
potential_site_30,lot_1108,5G,cell_2,1
potential_site_30,lot_1109,4G,cell_3,1
potential_site_30,lot_1109,5G,cell_3,1
potential_site_30,lot_1110,4G,cell_1,1
potential_site_30,lot_1110,5G,cell_1,1
potential_site_30,lot_1112,4G,cell_2,1
potential_site_30,lot_1112,5G,cell_2,1
potential_site_30,lot_1140,4G,cell_3,1
potential_site_30,lot_1140,5G,cell_3,1
potential_site_30,lot_1141,4G,cell_1,1
potential_site_30,lot_1141,5G,cell_1,1
potential_site_30,lot_1142,4G,cell_2,1
potential_site_30,lot_1142,5G,cell_2,1
potential_site_30,lot_1145,4G,cell_3,1
potential_site_30,lot_1145,5G,cell_3,1
potential_site_30,lot_1147,4G,cell_1,1
potential_site_30,lot_1147,5G,cell_1,1
potential_site_30,lot_1149,4G,cell_2,1
potential_site_30,lot_1149,5G,cell_2,1
potential_site_30,lot_1150,4G,cell_3,1
potential_site_30,lot_1150,5G,cell_3,1
potential_site_30,lot_1151,4G,cell_1,1
potential_site_30,lot_1151,5G,cell_1,1
potential_site_30,lot_1152,4G,cell_2,1
potential_site_30,lot_1152,5G,cell_2,1
potential_site_30,lot_1153,4G,cell_3,1
potential_site_30,lot_1153,5G,cell_3,1
potential_site_30,lot_1154,4G,cell_1,1
potential_site_30,lot_1154,5G,cell_1,1
potential_site_30,lot_1155,4G,cell_2,1
potential_site_30,lot_1155,5G,cell_2,1
potential_site_30,lot_1156,4G,cell_3,1
potential_site_30,lot_1156,5G,cell_3,1
potential_site_30,lot_1157,4G,cell_1,1
potential_site_30,lot_1157,5G,cell_1,1
potential_site_30,lot_1158,4G,cell_2,1
potential_site_30,lot_1158,5G,cell_2,1
potential_site_30,lot_1159,4G,cell_3,1
potential_site_30,lot_1159,5G,cell_3,1
potential_site_30,lot_1160,4G,cell_1,1
potential_site_30,lot_1160,5G,cell_1,1
potential_site_30,lot_1161,4G,cell_2,1
potential_site_30,lot_1161,5G,cell_2,1
potential_site_30,lot_1162,4G,cell_3,1
potential_site_30,lot_1162,5G,cell_3,1
potential_site_30,lot_1188,4G,cell_1,1
potential_site_30,lot_1188,5G,cell_1,1
potential_site_30,lot_1189,4G,cell_2,1
potential_site_30,lot_1189,5G,cell_2,1
potential_site_30,lot_1190,4G,cell_3,1
potential_site_30,lot_1190,5G,cell_3,1
potential_site_30,lot_1192,4G,cell_1,1
potential_site_30,lot_1192,5G,cell_1,1
potential_site_30,lot_1193,4G,cell_2,1
potential_site_30,lot_1193,5G,cell_2,1
potential_site_30,lot_1194,4G,cell_3,1
potential_site_30,lot_1194,5G,cell_3,1
potential_site_30,lot_1195,4G,cell_1,1
potential_site_30,lot_1195,5G,cell_1,1
potential_site_30,lot_1196,4G,cell_2,1
potential_site_30,lot_1196,5G,cell_2,1
potential_site_30,lot_1197,4G,cell_3,1
potential_site_30,lot_1197,5G,cell_3,1
potential_site_30,lot_1198,4G,cell_1,1
potential_site_30,lot_1198,5G,cell_1,1
potential_site_30,lot_1199,4G,cell_2,1
potential_site_30,lot_1199,5G,cell_2,1
potential_site_30,lot_1200,4G,cell_3,1
potential_site_30,lot_1200,5G,cell_3,1
potential_site_30,lot_1201,4G,cell_1,1
potential_site_30,lot_1201,5G,cell_1,1
potential_site_30,lot_1203,4G,cell_2,1
potential_site_30,lot_1203,5G,cell_2,1
potential_site_30,lot_1204,4G,cell_3,1
potential_site_30,lot_1204,5G,cell_3,1
potential_site_30,lot_1205,4G,cell_1,1
potential_site_30,lot_1205,5G,cell_1,1
potential_site_30,lot_1208,4G,cell_2,1
potential_site_30,lot_1208,5G,cell_2,1
potential_site_30,lot_1235,4G,cell_3,1
potential_site_30,lot_1235,5G,cell_3,1
potential_site_30,lot_1239,4G,cell_1,1
potential_site_30,lot_1239,5G,cell_1,1
potential_site_30,lot_1240,4G,cell_2,1
potential_site_30,lot_1240,5G,cell_2,1
potential_site_30,lot_1241,4G,cell_3,1
potential_site_30,lot_1241,5G,cell_3,1
potential_site_30,lot_1243,4G,cell_1,1
potential_site_30,lot_1243,5G,cell_1,1
potential_site_30,lot_1244,4G,cell_2,1
potential_site_30,lot_1244,5G,cell_2,1
potential_site_30,lot_1245,4G,cell_3,1
potential_site_30,lot_1245,5G,cell_3,1
potential_site_30,lot_1246,4G,cell_1,1
potential_site_30,lot_1246,5G,cell_1,1
potential_site_30,lot_1248,4G,cell_2,1
potential_site_30,lot_1248,5G,cell_2,1
potential_site_30,lot_1249,4G,cell_3,1
potential_site_30,lot_1249,5G,cell_3,1
potential_site_30,lot_1250,4G,cell_1,1
potential_site_30,lot_1250,5G,cell_1,1
potential_site_30,lot_1251,4G,cell_2,1
potential_site_30,lot_1251,5G,cell_2,1
potential_site_30,lot_1252,4G,cell_3,1
potential_site_30,lot_1252,5G,cell_3,1
potential_site_30,lot_1253,4G,cell_1,1
potential_site_30,lot_1253,5G,cell_1,1
potential_site_30,lot_1254,4G,cell_2,1
potential_site_30,lot_1254,5G,cell_2,1
potential_site_30,lot_1255,4G,cell_3,1
potential_site_30,lot_1255,5G,cell_3,1
potential_site_30,lot_1283,4G,cell_1,1
potential_site_30,lot_1283,5G,cell_1,1
potential_site_30,lot_1285,4G,cell_2,1
potential_site_30,lot_1285,5G,cell_2,1
potential_site_30,lot_1286,4G,cell_3,1
potential_site_30,lot_1286,5G,cell_3,1
potential_site_30,lot_1287,4G,cell_1,1
potential_site_30,lot_1287,5G,cell_1,1
potential_site_30,lot_1288,4G,cell_2,1
potential_site_30,lot_1288,5G,cell_2,1
potential_site_30,lot_1291,4G,cell_3,1
potential_site_30,lot_1291,5G,cell_3,1
potential_site_30,lot_1292,4G,cell_1,1
potential_site_30,lot_1292,5G,cell_1,1
potential_site_30,lot_1293,4G,cell_2,1
potential_site_30,lot_1293,5G,cell_2,1
potential_site_30,lot_1294,4G,cell_3,1
potential_site_30,lot_1294,5G,cell_3,1
potential_site_30,lot_1296,4G,cell_1,1
potential_site_30,lot_1296,5G,cell_1,1
potential_site_30,lot_1297,4G,cell_2,1
potential_site_30,lot_1297,5G,cell_2,1
potential_site_30,lot_1298,4G,cell_3,1
potential_site_30,lot_1298,5G,cell_3,1
potential_site_30,lot_1299,4G,cell_1,1
potential_site_30,lot_1299,5G,cell_1,1
potential_site_30,lot_1331,4G,cell_2,1
potential_site_30,lot_1331,5G,cell_2,1
potential_site_30,lot_1332,4G,cell_3,1
potential_site_30,lot_1332,5G,cell_3,1
potential_site_30,lot_1333,4G,cell_1,1
potential_site_30,lot_1333,5G,cell_1,1
potential_site_30,lot_1335,4G,cell_2,1
potential_site_30,lot_1335,5G,cell_2,1
potential_site_30,lot_1337,4G,cell_3,1
potential_site_30,lot_1337,5G,cell_3,1
potential_site_30,lot_1339,4G,cell_1,1
potential_site_30,lot_1339,5G,cell_1,1
potential_site_30,lot_1340,4G,cell_2,1
potential_site_30,lot_1340,5G,cell_2,1
potential_site_30,lot_1342,4G,cell_3,1
potential_site_30,lot_1342,5G,cell_3,1
potential_site_30,lot_1343,4G,cell_1,1
potential_site_30,lot_1343,5G,cell_1,1
potential_site_30,lot_1344,4G,cell_2,1
potential_site_30,lot_1344,5G,cell_2,1
potential_site_30,lot_1345,4G,cell_3,1
potential_site_30,lot_1345,5G,cell_3,1
potential_site_30,lot_1346,4G,cell_1,1
potential_site_30,lot_1346,5G,cell_1,1
potential_site_30,lot_1347,4G,cell_2,1
potential_site_30,lot_1347,5G,cell_2,1
potential_site_30,lot_1379,4G,cell_3,1
potential_site_30,lot_1379,5G,cell_3,1
potential_site_30,lot_1381,4G,cell_1,1
potential_site_30,lot_1381,5G,cell_1,1
potential_site_30,lot_1382,4G,cell_2,1
potential_site_30,lot_1382,5G,cell_2,1
potential_site_30,lot_1384,4G,cell_3,1
potential_site_30,lot_1384,5G,cell_3,1
potential_site_30,lot_1385,4G,cell_1,1
potential_site_30,lot_1385,5G,cell_1,1
potential_site_30,lot_1386,4G,cell_2,1
potential_site_30,lot_1386,5G,cell_2,1
potential_site_30,lot_1387,4G,cell_3,1
potential_site_30,lot_1387,5G,cell_3,1
potential_site_30,lot_1388,4G,cell_1,1
potential_site_30,lot_1388,5G,cell_1,1
potential_site_30,lot_1389,4G,cell_2,1
potential_site_30,lot_1389,5G,cell_2,1
potential_site_30,lot_1391,4G,cell_3,1
potential_site_30,lot_1391,5G,cell_3,1
potential_site_30,lot_1392,4G,cell_1,1
potential_site_30,lot_1392,5G,cell_1,1
potential_site_30,lot_1393,4G,cell_2,1
potential_site_30,lot_1393,5G,cell_2,1
potential_site_30,lot_1427,4G,cell_3,1
potential_site_30,lot_1427,5G,cell_3,1
potential_site_30,lot_1429,4G,cell_1,1
potential_site_30,lot_1429,5G,cell_1,1
potential_site_30,lot_1430,4G,cell_2,1
potential_site_30,lot_1430,5G,cell_2,1
potential_site_30,lot_1431,4G,cell_3,1
potential_site_30,lot_1431,5G,cell_3,1
potential_site_30,lot_1433,4G,cell_1,1
potential_site_30,lot_1433,5G,cell_1,1
potential_site_30,lot_1434,4G,cell_2,1
potential_site_30,lot_1434,5G,cell_2,1
potential_site_30,lot_1436,4G,cell_3,1
potential_site_30,lot_1436,5G,cell_3,1
potential_site_30,lot_1437,4G,cell_1,1
potential_site_30,lot_1437,5G,cell_1,1
potential_site_30,lot_1438,4G,cell_2,1
potential_site_30,lot_1438,5G,cell_2,1
potential_site_30,lot_1439,4G,cell_3,1
potential_site_30,lot_1439,5G,cell_3,1
potential_site_30,lot_1476,4G,cell_1,1
potential_site_30,lot_1476,5G,cell_1,1
potential_site_30,lot_1477,4G,cell_2,1
potential_site_30,lot_1477,5G,cell_2,1
